province_std_source,city_std_source,district_std_source,province_std_final,city_std_final,district_std_final,city_std_confidence,city_std_reason,record_count,example_job_id,example_detail_url
山东,临沂,沂南县,山东,临沂,沂南县,high,exact-city-alias,8,job_045685,https://jobs.51job.com/linyi-ynx/168389045.html?s=sou_sou_soulb&t=0_0&req=70a048a1dc1d1f8f5455cb7a09b93e4b
山东,临沂,兰陵县,山东,临沂,兰陵县,high,exact-city-alias,8,job_102764,https://jobs.51job.com/linyi-llx/169597224.html?s=sou_sou_soulb&t=0_0&req=04b185257a68230b5a88d65c0e45d4dd
辽宁,丹东,东港市,辽宁,丹东,东港市,high,exact-city-alias,8,job_059305,https://jobs.51job.com/dandong-dgs/171394246.html?s=sou_sou_soulb&t=0_0&req=986dc6f1012cdb6b1b1ab6cb45e13fc1
云南,丽江,玉龙纳西族自治县,云南,丽江,玉龙纳西族自治县,high,exact-city-alias,8,job_237388,https://jobs.51job.com/lijiang-ylnxzzzx/170174911.html?s=sou_sou_soulb&t=0_0&req=c398eb9028510d36eaca47eaecba423d
新疆,乌鲁木齐,达坂城区,新疆,乌鲁木齐,达坂城区,high,exact-city-alias,8,job_095644,https://jobs.51job.com/urumqi-dbcq/168000306.html?s=sou_sou_soulb&t=0_0&req=5a0756455593cd58f17ff0c6bfca0c7e
新疆,五家渠,,新疆,新疆生产建设兵团,五家渠,medium,district-to-city,8,job_168448,http://yingde.51job.com/work_detail.html?jobid=170538694
内蒙古,内蒙古,,内蒙古,内蒙古,,low,fallback-city-source,8,job_008170,https://jobs.51job.com/neimenggu/138790661.html?s=sou_sou_soulb&t=0_0&req=2df14fc16087e045386648d8604792f2
湖北,十堰,房县,湖北,十堰,房县,high,exact-city-alias,8,job_357105,https://jobs.51job.com/shiyan-fx/169392615.html?s=sou_sou_soulb&t=0_0&req=f926b416cc0630b8e370a45cf0d74e9a
广西,南宁,上林县,广西,南宁,上林县,high,exact-city-alias,8,job_085650,https://jobs.51job.com/nanning-slx/171398656.html?s=sou_sou_soulb&t=0_0&req=aadeee44466c54952137082b78a7e1e6
内蒙古,呼伦贝尔,扎兰屯市,内蒙古,呼伦贝尔,扎兰屯市,high,exact-city-alias,8,job_222397,https://jobs.51job.com/hulunbeier-zlts/171660989.html?s=sou_sou_soulb&t=0_0&req=94e341c987e694403af2f2ae62e6376b
河北,唐山,滦州市,河北,唐山,滦州市,high,exact-city-alias,8,job_048309,https://jobs.51job.com/tangshan-lzs/170693908.html?s=sou_sou_soulb&t=0_0&req=c4e33b34086a3d2554e76bd09ada25ef
黑龙江,大庆,龙凤区,黑龙江,大庆,龙凤区,high,exact-city-alias,8,job_095565,https://jobs.51job.com/daqing-lfq/171536423.html?s=sou_sou_soulb&t=0_0&req=c1b3693d3239f4d4594f8fe2e68a20d3
贵州,安顺,普定县,贵州,安顺,普定县,high,exact-city-alias,8,job_150596,https://jobs.51job.com/anshun-pdx/170874328.html?s=sou_sou_soulb&t=0_0&req=7ab7a643dd76ac9033826c5fedde5b97
江西,宜春,上高县,江西,宜春,上高县,high,exact-city-alias,8,job_022704,https://jobs.51job.com/yichun-sgx/170290963.html?s=sou_sou_soulb&t=0_0&req=20b2a50a487829755fc0b28fab0800ef
陕西,宝鸡,眉县,陕西,宝鸡,眉县,high,exact-city-alias,8,job_081739,https://jobs.51job.com/baoji-mx/171276933.html?s=sou_sou_soulb&t=0_0&req=53e4061c0a7a6e6ff6ba4e17f319d091
安徽,宿州,泗县,安徽,宿州,泗县,high,exact-city-alias,8,job_185730,https://jobs.51job.com/suzhou-sx/171321860.html?s=sou_sou_soulb&t=0_0&req=912cfc62a6e2c3ff21ec9c8ea8944d70
河南,平顶山,汝州市,河南,平顶山,汝州市,high,exact-city-alias,8,job_321976,https://jobs.51job.com/pingdingshan-rzs/170008924.html?s=sou_sou_soulb&t=0_0&req=5976afcce21cd9b1d1604a99a7f92060
四川,广元,青川县,四川,广元,青川县,high,exact-city-alias,8,job_147799,https://jobs.51job.com/guangyuan-qcx/171510439.html?s=sou_sou_soulb&t=0_0&req=0beae36c663174161e02fcf18ea2106e
甘肃,庆阳,环县,甘肃,庆阳,环县,high,exact-city-alias,8,job_217515,https://jobs.51job.com/qingyang-hx/167955524.html?s=sou_sou_soulb&t=0_0&req=e01528f7bf2091c4ecf010ba7b09e157
河南,开封,兰考县,河南,开封,兰考县,high,exact-city-alias,8,job_164968,https://jobs.51job.com/kaifeng-lkx/170021629.html?s=sou_sou_soulb&t=0_0&req=c0474ad0faaf69015ba6325b944e4987
河北,张家口,桥东区,河北,张家口,桥东区,high,exact-city-alias,8,job_216506,https://jobs.51job.com/zhangjiakou-qdq/164313697.html?s=sou_sou_soulb&t=0_0&req=6ad410b7964fe0743e5bc73a5637037e
山东,德州,陵城区,山东,德州,陵城区,high,exact-city-alias,8,job_080453,https://jobs.51job.com/dezhou-lcq/171341030.html?s=sou_sou_soulb&t=0_0&req=7f21be4152028f6e7f728f82f82ab030
江西,抚州,乐安县,江西,抚州,乐安县,high,exact-city-alias,8,job_148540,https://jobs.51job.com/fuzhou-lax/170330962.html?s=sou_sou_soulb&t=0_0&req=ecdd14d1d48e95c7949746b1e37c0dd7
,揭阳,,广东,揭阳,,high,exact-city-alias,8,job_030706,https://jobs.51job.com/all/171276337.html?s=sou_sou_soulb&t=0_0&req=225285c3f8e11071bc2de8a470be0291
河南,新乡,牧野区,河南,新乡,牧野区,high,exact-city-alias,8,job_103284,https://jobs.51job.com/xinxiang-myq/170915927.html?s=sou_sou_soulb&t=0_0&req=9cab892101686c09f138cc8ac9b0d641
新疆,昌吉,阜康市,新疆,昌吉,阜康市,high,51job-area-alias,8,job_104677,https://jobs.51job.com/changji-fks/171542637.html?s=sou_sou_soulb&t=0_0&req=65576005f327fc5e406237e9f0485058
西藏,昌都,,西藏,昌都,,high,exact-city-alias,8,job_059590,https://jobs.51job.com/changdu/170507916.html?s=sou_sou_soulb&t=0_0&req=6dc98371e030ecaffafb6cb1d0fe1daf
云南,昭通,鲁甸县,云南,昭通,鲁甸县,high,exact-city-alias,8,job_095634,https://jobs.51job.com/zhaotong-ldx/163002140.html?s=sou_sou_soulb&t=0_0&req=d3c498575bac4ce728c993a5c4e40321
云南,普洱,墨江哈尼族自治县,云南,普洱,墨江哈尼族自治县,high,exact-city-alias,8,job_059476,https://jobs.51job.com/puer-mjhnzzzx/170324348.html?s=sou_sou_soulb&t=0_0&req=4868cbf3cb34ae7883aecdabc063804c
广西,柳州,融水苗族自治县,广西,柳州,融水苗族自治县,high,exact-city-alias,8,job_261994,https://jobs.51job.com/liuzhou-rsmz/170226869.html?s=sou_sou_soulb&t=0_0&req=82af16509be25fa9b69dd49eb3c4f271
广西,桂林,叠彩区,广西,桂林,叠彩区,high,exact-city-alias,8,job_058235,https://jobs.51job.com/guilin-dcq/171454561.html?s=sou_sou_soulb&t=0_0&req=8fbcacddebc75016d06b562cb983d1ef
广西,桂林,秀峰区,广西,桂林,秀峰区,high,exact-city-alias,8,job_902158,https://jobs.51job.com/guilin-xfq/171057306.html?s=sou_sou_soulb&t=0_0&req=f9df62bfbc6c63ccc548506adc653e42
广东,梅州,五华县,广东,梅州,五华县,high,exact-city-alias,8,job_074071,https://jobs.51job.com/meizhou-whx/171500081.html?s=sou_sou_soulb&t=0_0&req=4d0f1706888fbc76492f07a08bfbbe0f
广东,梅州,丰顺县,广东,梅州,丰顺县,high,exact-city-alias,8,job_145311,https://jobs.51job.com/meizhou-fsx/170443181.html?s=sou_sou_soulb&t=0_0&req=c3f835badf93c6a904c8d3078e880e76
贵州,毕节,黔西市,贵州,毕节,黔西市,high,exact-city-alias,8,job_053933,https://jobs.51job.com/bijie-qxs/170088352.html?s=sou_sou_soulb&t=0_0&req=fbdacdf47b561d19e5fa14591e9b1ce9
四川,泸州,合江县,四川,泸州,合江县,high,exact-city-alias,8,job_221566,https://jobs.51job.com/luzhou-hjx/170094256.html?s=sou_sou_soulb&t=0_0&req=866ef8560ea287dfbb856f288763a302
山东,济宁,梁山县,山东,济宁,梁山县,high,exact-city-alias,8,job_045527,https://jobs.51job.com/jining-lsx/171358726.html?s=sou_sou_soulb&t=0_0&req=abba190ed5eb522c748e404eef988af2
山东,济宁,金乡县,山东,济宁,金乡县,high,exact-city-alias,8,job_045640,https://jobs.51job.com/jining-jxx/171374967.html?s=sou_sou_soulb&t=0_0&req=837b0dfdbdd89c0a5bf06dc78e447172
山东,济宁,嘉祥县,山东,济宁,嘉祥县,high,exact-city-alias,8,job_519532,https://jobs.51job.com/jining-jxx/171424846.html?s=sou_sou_soulb&t=0_0&req=11825f15095631b202f6b7395716c4c8
山东,淄博,桓台县,山东,淄博,桓台县,high,exact-city-alias,8,job_267632,https://jobs.51job.com/zibo-htx/170654876.html?s=sou_sou_soulb&t=0_0&req=e632d0243ee39957576d403815cff25c
,清远,,广东,清远,,high,exact-city-alias,8,job_030619,https://jobs.51job.com/all/170955426.html?s=sou_sou_soulb&t=0_0&req=1b4c28aae6022268526a9c4d0ed2ede4
山东,烟台,莱州市,山东,烟台,莱州市,high,exact-city-alias,8,job_222069,https://jobs.51job.com/yantai-lzs/171368834.html?s=sou_sou_soulb&t=0_0&req=b420ca51c4465acf6fa4e1ac67f0daf5
云南,玉溪,华宁县,云南,玉溪,华宁县,high,exact-city-alias,8,job_217289,https://jobs.51job.com/yuxi-hnx/171438006.html?s=sou_sou_soulb&t=0_0&req=deb151548e851778128acd90000b01a6
甘肃,甘南,合作市,甘肃,甘南,合作市,high,51job-area-alias,8,job_217446,https://jobs.51job.com/gannan-hzs/168307314.html?s=sou_sou_soulb&t=0_0&req=c63927404b4247690b01f2d335816549
福建,福州,平潭县,福建,福州,平潭县,high,exact-city-alias,8,job_065147,https://jobs.51job.com/fuzhou-ptx/170508471.html?s=sou_sou_soulb&t=0_0&req=a4c7014a237bb7adc1d98d61960c4d21
福建,福州,永泰县,福建,福州,永泰县,high,exact-city-alias,8,job_086230,https://jobs.51job.com/fuzhou-ytx/170694255.html?s=sou_sou_soulb&t=0_0&req=98c8e14e5aa509645549688802681b3f
辽宁,营口,大石桥市,辽宁,营口,大石桥市,high,exact-city-alias,8,job_104361,https://jobs.51job.com/yingkou-dsqs/160343295.html?s=sou_sou_soulb&t=0_0&req=ca6018592a42777803a4147390d77495
湖南,衡阳,珠晖区,湖南,衡阳,珠晖区,high,exact-city-alias,8,job_059034,https://jobs.51job.com/hengyang-zhq/169448514.html?s=sou_sou_soulb&t=0_0&req=64cc4aa61481c7e1ed78e8feccd47ea5
江西,赣州,寻乌县,江西,赣州,寻乌县,high,exact-city-alias,8,job_102875,https://jobs.51job.com/ganzhou-xwx/170830556.html?s=sou_sou_soulb&t=0_0&req=bfd1b472610df2e334874671745505d5
四川,达州,渠县,四川,达州,渠县,high,exact-city-alias,8,job_386314,https://jobs.51job.com/dazhou-qx/168258734.html?s=sou_sou_soulb&t=0_0&req=c2b924f941ccc1b2c276522703e6d9d8
,连云港,,江苏,连云港,,high,exact-city-alias,8,job_039264,https://jobs.51job.com/all/171067122.html?s=sou_sou_soulb&t=0_0&req=e7ac7a77f978593222de738756b9b7c5
贵州,遵义,仁怀市,贵州,遵义,仁怀市,high,exact-city-alias,8,job_092406,https://jobs.51job.com/zunyi-rhs/171663548.html?s=sou_sou_soulb&t=0_0&req=d0d105f44397bcfa7a1d3b0e09ad79af
河北,邢台,临城县,河北,邢台,临城县,high,exact-city-alias,8,job_349809,https://jobs.51job.com/xingtai-lcx/171509536.html?s=sou_sou_soulb&t=0_0&req=33ea9f02b37f974ab3e5a22f5ed4197b
河北,邯郸,曲周县,河北,邯郸,曲周县,high,exact-city-alias,8,job_074873,https://jobs.51job.com/handan-qzx/170377414.html?s=sou_sou_soulb&t=0_0&req=fdd27347085fa7d2f853e8a0752f86c8
河北,邯郸,永年区,河北,邯郸,永年区,high,exact-city-alias,8,job_140689,https://jobs.51job.com/handan-ynq/170388952.html?s=sou_sou_soulb&t=0_0&req=04004523c714b17b7633a672a3da31ca
辽宁,铁岭,铁岭县,辽宁,铁岭,铁岭县,high,exact-city-alias,8,job_240028,https://jobs.51job.com/tieling-tlx/170253535.html?s=sou_sou_soulb&t=0_0&req=b4d9a1e2758723674242cc1deb57e0e5
辽宁,锦州,太和区,辽宁,锦州,太和区,high,exact-city-alias,8,job_119884,https://jobs.51job.com/jinzhou-thq/169684625.html?s=sou_sou_soulb&t=0_0&req=4d1e619d6e9520756658a4cc8926fd5f
吉林,长春,榆树市,吉林,长春,榆树市,high,exact-city-alias,8,job_347625,https://jobs.51job.com/changchun-yss/171472733.html?s=sou_sou_soulb&t=0_0&req=cfb60e68686831c33b2d377a0d415f58
安徽,阜阳,阜南县,安徽,阜阳,阜南县,high,exact-city-alias,8,job_058378,https://jobs.51job.com/fuyang-fnx/170451715.html?s=sou_sou_soulb&t=0_0&req=6ba3e8135381df12a28e282f56c6d7e8
广西,防城港,东兴市,广西,防城港,东兴市,high,exact-city-alias,8,job_094304,https://jobs.51job.com/fangchenggang-dxs/170657083.html?s=sou_sou_soulb&t=0_0&req=fa6f80af1f5de7ef7985d3eef5f70da7
新疆,阿克苏,阿克苏市,新疆,阿克苏,阿克苏市,high,exact-city-alias,8,job_150800,https://jobs.51job.com/akesu-kss/168353051.html?s=sou_sou_soulb&t=0_0&req=1ab7902495eb621a980c355a26c13b35
四川,阿坝,松潘县,四川,阿坝,松潘县,high,51job-area-alias,8,job_364485,https://jobs.51job.com/aba-spx/169803832.html?s=sou_sou_soulb&t=0_0&req=b13a9b61ac2b127ec9abeb8040b5ac7a
湖北,黄冈,团风县,湖北,黄冈,团风县,high,exact-city-alias,8,job_363409,https://jobs.51job.com/huanggang-tfx/168235691.html?s=sou_sou_soulb&t=0_0&req=28c47c6f439de3c6f8b03e09fd1aef42
贵州,黔南,福泉市,贵州,黔南,福泉市,high,51job-area-alias,8,job_075164,https://jobs.51job.com/qiannan-fqs/170622458.html?s=sou_sou_soulb&t=0_0&req=5da766712cd16861a32f3d73c97e1e26
贵州,黔西南,贞丰县,贵州,黔西南,贞丰县,high,51job-area-alias,8,job_168425,https://jobs.51job.com/qianxinan-zfx/169414492.html?s=sou_sou_soulb&t=0_0&req=4004a8a177afb600d3e261c627713f3a
四川,乐山,井研县,四川,乐山,井研县,high,exact-city-alias,7,job_204272,https://jobs.51job.com/leshan-jyx/171661635.html?s=sou_sou_soulb&t=0_0&req=18317b61f16264b9bce71e5914ad0c9e
四川,乐山,夹江县,四川,乐山,夹江县,high,exact-city-alias,7,job_389813,https://jobs.51job.com/leshan-jjx/171633475.html?s=sou_sou_soulb&t=0_0&req=6fb40521c7591709bcfb805efb609742
黑龙江,佳木斯,富锦市,黑龙江,佳木斯,富锦市,high,exact-city-alias,7,job_150237,https://jobs.51job.com/jiamusi-fjs/171608070.html?s=sou_sou_soulb&t=0_0&req=619f4f5b3f8b055649e79e2b005c99f2
湖北,十堰,郧西县,湖北,十堰,郧西县,high,exact-city-alias,7,job_058995,https://jobs.51job.com/shiyan-yxx/170517070.html?s=sou_sou_soulb&t=0_0&req=4cce6195357bba6ad6db386bee76da5b
福建,南平,建瓯市,福建,南平,建瓯市,high,exact-city-alias,7,job_080371,https://jobs.51job.com/nanping-jos/170896691.html?s=sou_sou_soulb&t=0_0&req=82469655ebf833a82b9fee896cc846b6
新疆,博尔塔拉,,新疆,博尔塔拉,,high,51job-area-alias,7,job_222432,https://jobs.51job.com/boertala/171123359.html?s=sou_sou_soulb&t=0_0&req=ce4ec9fe389e94625492ca1b31b9a9ef
新疆,可克达拉,,新疆,可克达拉,,low,fallback-city-source,7,job_073641,https://jobs.51job.com/kekedala/170492903.html?s=sou_sou_soulb&t=0_0&req=d7d415f6fcf2124e17b8f9419ef417c8
山西,吕梁,离石区,山西,吕梁,离石区,high,exact-city-alias,7,job_333658,https://jobs.51job.com/lvliang-lsq/171515831.html?s=sou_sou_soulb&t=0_0&req=c8bcacda6b3d765c5d94d77fd84bbe92
河北,唐山,玉田县,河北,唐山,玉田县,high,exact-city-alias,7,job_291947,https://jobs.51job.com/tangshan-ytx/171123178.html?s=sou_sou_soulb&t=0_0&req=e65df3860bbee54f76b6c9f459683df6
河北,唐山,乐亭县,河北,唐山,乐亭县,high,exact-city-alias,7,job_521325,https://jobs.51job.com/tangshan-ltx/171342521.html?s=sou_sou_soulb&t=0_0&req=aaed95aa6b407e19eb8a453ce87a356e
山西,大同,广灵县,山西,大同,广灵县,high,exact-city-alias,7,job_217103,https://jobs.51job.com/datong-glx/167967727.html?s=sou_sou_soulb&t=0_0&req=b0f2b8e425ba61319e496ed38464f11a
云南,大理,鹤庆县,云南,大理,鹤庆县,high,51job-area-alias,7,job_073562,https://jobs.51job.com/dali-hqx/170497233.html?s=sou_sou_soulb&t=0_0&req=f583da3b005e77b0da522d9bab164fa9
云南,大理,云龙县,云南,大理,云龙县,high,51job-area-alias,7,job_095601,https://jobs.51job.com/dali-ylx/170810165.html?s=sou_sou_soulb&t=0_0&req=d3c498575bac4ce728c993a5c4e40321
福建,宁德,寿宁县,福建,宁德,寿宁县,high,exact-city-alias,7,job_044976,https://jobs.51job.com/ningde-snx/171134763.html?s=sou_sou_soulb&t=0_0&req=80cdefdc2a603db3966afb12c7fe2b86
安徽,安庆,宿松县,安徽,安庆,宿松县,high,exact-city-alias,7,job_047670,https://jobs.51job.com/anqing-ssx/171513985.html?s=sou_sou_soulb&t=0_0&req=cdbff652fc6df47faf4de6f014966e90
四川,宜宾,兴文县,四川,宜宾,兴文县,high,exact-city-alias,7,job_222022,https://jobs.51job.com/yibin-xwx/170612274.html?s=sou_sou_soulb&t=0_0&req=2cb6a65eed3751f618921aaa8e9aac69
安徽,宿州,萧县,安徽,宿州,萧县,high,exact-city-alias,7,job_058491,https://jobs.51job.com/suzhou-xx/169629254.html?s=sou_sou_soulb&t=0_0&req=56bcdd81347c77a70e15d6becf8d54f0
西藏,山南,,西藏,山南,,high,exact-city-alias,7,job_059588,https://jobs.51job.com/shannan/171336578.html?s=sou_sou_soulb&t=0_0&req=6dc98371e030ecaffafb6cb1d0fe1daf
湖南,岳阳,岳阳县,湖南,岳阳,岳阳县,high,exact-city-alias,7,job_094548,https://jobs.51job.com/yueyang-yyx/170991570.html?s=sou_sou_soulb&t=0_0&req=cfab4562fd6c6b9766789e8ed77482d6
,常熟,,江苏,常熟,,high,51job-area-alias,7,job_038746,https://jobs.51job.com/all/167620628.html?s=sou_sou_soulb&t=0_0&req=0d5c22afbf064e1c987eec338a72a364
四川,广元,旺苍县,四川,广元,旺苍县,high,exact-city-alias,7,job_222016,https://jobs.51job.com/guangyuan-wcx/171042768.html?s=sou_sou_soulb&t=0_0&req=2cb6a65eed3751f618921aaa8e9aac69
河南,开封,鼓楼区,河南,开封,鼓楼区,high,exact-city-alias,7,job_356909,https://jobs.51job.com/kaifeng-glq/170557264.html?s=sou_sou_soulb&t=0_0&req=326da0f7163790b2815160d8dbee5343
山东,德州,禹城市,山东,德州,禹城市,high,exact-city-alias,7,job_045452,https://jobs.51job.com/dezhou-ycs/171660333.html?s=sou_sou_soulb&t=0_0&req=73563c9736e30c436448db9496e1792b
四川,攀枝花,西区,四川,攀枝花,西区,high,exact-city-alias,7,job_094177,https://jobs.51job.com/panzhihua-xq/170162176.html?s=sou_sou_soulb&t=0_0&req=a2cd57383e4ac5d0de6d54eddded3e40
云南,文山,广南县,云南,文山,广南县,high,51job-area-alias,7,job_386645,https://jobs.51job.com/wenshan-gnx/168571671.html?s=sou_sou_soulb&t=0_0&req=39ed20e2bed3bc7f3c727da98c9bed51
山西,朔州,朔城区,山西,朔州,朔城区,high,exact-city-alias,7,job_296121,https://jobs.51job.com/shuozhou-scq/169909682.html?s=sou_sou_soulb&t=0_0&req=38cd3a169067c1525796b09e12dac82d
西藏,林芝,米林市,西藏,林芝,米林市,high,exact-city-alias,7,job_095641,https://jobs.51job.com/linzhi-mls/171452379.html?s=sou_sou_soulb&t=0_0&req=d0a0bc2152f1e35ad187193aabddfd2b
广西,桂林,永福县,广西,桂林,永福县,high,exact-city-alias,7,job_119167,https://jobs.51job.com/guilin-yfx/167341959.html?s=sou_sou_soulb&t=0_0&req=3486998155c20aae9e13c90254ed2e6f
广西,梧州,龙圩区,广西,梧州,龙圩区,high,exact-city-alias,7,job_334671,https://jobs.51job.com/wuzhou-lxq/171166147.html?s=sou_sou_soulb&t=0_0&req=dd20eaaafc5583cc94b5d7ca2f2ed6cd
山东,济南,平阴县,山东,济南,平阴县,high,exact-city-alias,7,job_045709,https://jobs.51job.com/jinan-pyx/168553796.html?s=sou_sou_soulb&t=0_0&req=70a048a1dc1d1f8f5455cb7a09b93e4b
山东,济宁,泗水县,山东,济宁,泗水县,high,exact-city-alias,7,job_094241,https://jobs.51job.com/jining-ssx/167692327.html?s=sou_sou_soulb&t=0_0&req=1ad3eb741cd15cf56b4ef3808ad0f5df
山东,淄博,周村区,山东,淄博,周村区,high,exact-city-alias,7,job_148182,https://jobs.51job.com/zibo-zcq/171647597.html?s=sou_sou_soulb&t=0_0&req=616043c84d379a9b742d838abad1d887
,深圳-罗湖区,,广东,深圳,罗湖区,high,city-hyphen-district,7,job_034199,https://jobs.51job.com/all/171383450.html?s=sou_sou_soulb&t=0_0&req=219cac76d8438f429a322a999dea68b2
广东,清远,阳山县,广东,清远,阳山县,high,exact-city-alias,7,job_098919,https://jobs.51job.com/qingyuan-ysx/170978456.html?s=sou_sou_soulb&t=0_0&req=c1da1273824351abe4938b0a278f40b0
陕西,渭南,大荔县,陕西,渭南,大荔县,high,exact-city-alias,7,job_059166,https://jobs.51job.com/weinan-dlx/163134077.html?s=sou_sou_soulb&t=0_0&req=628d2cb24bd03e4311f15e991f9de311
湖南,湘西,泸溪县,湖南,湘西,泸溪县,high,51job-area-alias,7,job_133779,https://jobs.51job.com/xiangxi-lxx/168000892.html?s=sou_sou_soulb&t=0_0&req=5e530186be8929e5ab2f01bbffc959d4
湖南,湘西,凤凰县,湖南,湘西,凤凰县,high,51job-area-alias,7,job_328489,https://jobs.51job.com/xiangxi-fhx/170560966.html?s=sou_sou_soulb&t=0_0&req=c3b4cb6e12a6220d57e82494f019a052
河南,漯河,临颍县,河南,漯河,临颍县,high,exact-city-alias,7,job_048955,https://jobs.51job.com/luohe-lyx/157651459.html?s=sou_sou_soulb&t=0_0&req=9f09c7eec16fbf70e565979777a14d81
河南,焦作,博爱县,河南,焦作,博爱县,high,exact-city-alias,7,job_088604,https://jobs.51job.com/jiaozuo-bax/171652458.html?s=sou_sou_soulb&t=0_0&req=6685051082928ead28d21d4ce21b5fad
河南,焦作,修武县,河南,焦作,修武县,high,exact-city-alias,7,job_130488,https://jobs.51job.com/jiaozuo-xwx/171288600.html?s=sou_sou_soulb&t=0_0&req=7b1c9c8a3754925425f9dcfec1a5caab
河南,焦作,沁阳市,河南,焦作,沁阳市,high,exact-city-alias,7,job_140730,https://jobs.51job.com/jiaozuo-qys/171557376.html?s=sou_sou_soulb&t=0_0&req=ad4ff98a1e51fb2c8231896d3aedf339
青海,玉树,,青海,玉树,,high,51job-area-alias,7,job_267811,https://jobs.51job.com/yushu/170429748.html?s=sou_sou_soulb&t=0_0&req=778f603f4d23c82b55f1c087b8306974
广西,百色,田阳区,广西,百色,田阳区,high,exact-city-alias,7,job_185084,https://jobs.51job.com/baise-tyq/170252864.html?s=sou_sou_soulb&t=0_0&req=46fad26634753b09180195019dbefc08
